Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
TCOM US Equity,TRIP.COM GRO-ADR,44583844041.00001,TCOM US,Communications,Media,Internet Media & Services,194348160.0,-1.2904458045959473,-0.6104408502578735,1.0689129829406738,-0.15796619653701782,-0.8381384611129761,0.9328551292419434,0.2700415551662445,-0.20274923741817474,-0.7094537615776062,-0.41549816727638245,6.4815144538879395,5.24365578500643,2.3373491764068604,2.132511400457557,22.030723571777344,17.933657241699255,12.373456001281738,24.88058968058968,25.0,253010.0,25301020.0,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",35.569862365722656,0.9007402604136692,75.46261060083559,36249.0,45100.0
HES US Equity,HESS CORP,44042421368.54,HES US,Energy,Oil & Gas,Oil & Gas Supply Chain,234731712.0,-1.2447340488433838,-0.15519501268863678,-0.5031513571739197,-0.044823162257671356,0.3676149547100067,-0.5926603078842163,0.8814791440963745,0.9013282060623169,0.07242466509342194,0.8052493929862976,3.4046449661254883,3.5527705145801765,3.9267489910125732,3.155441711846191,15.224294662475586,18.072931650138337,27.413127899169922,,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,,0.6262309484648868,-0.2199211939291179,1756.0,1708.0
DAL US Equity,DELTA AIR LI,43969462398.94,DAL US,Industrials,Industrial Services,Transportation & Logistics,411520992.0,-0.583488941192627,-0.6751284003257751,-0.358237624168396,1.502363681793213,0.7433627247810364,0.5117952227592468,1.6457246541976929,0.33581089973449707,-0.2118760347366333,0.9728221297264099,0.7086027264595032,0.7162506213755284,2.880032777786255,2.227247333504743,11.816078186035156,8.945220732357761,26.217199325561523,,20.0,203020.0,20302010.0,Industrials,Passenger Airlines,Passenger Airlines,,1.0359813794894952,71.28698553948834,103000.0,89000.0
TRGP US Equity,TARGA RESOURCES,43922330632.259995,TRGP US,Energy,Oil & Gas,Oil & Gas Supply Chain,234044976.0,-1.2440398931503296,-0.2787657678127289,-0.21885614097118378,0.1541878879070282,1.6179152727127075,1.8112119436264038,0.0594557523727417,0.2656826972961426,0.12977629899978638,0.35094547271728516,2.7523422241210938,1.9678295999472333,17.08525276184082,14.342669018398144,33.81086730957031,24.924630648590256,48.870079040527344,,10.0,101020.0,10102040.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,59.82295608520508,0.7880198285124532,136.10419680326603,3182.0,2460.0
OXY US Equity,OCCIDENTAL PETE,43895687504.759995,OXY US,Energy,Oil & Gas,Oil & Gas Supply Chain,455803104.0,-0.7184995412826538,-0.7668554186820984,-0.9769530892372131,0.9312012195587158,0.7585808634757996,-1.0402934551239014,2.029885768890381,-0.36678746342658997,0.3132553994655609,0.7141652703285217,1.5459498167037964,1.5057795875862983,1.6632353067398071,1.3520134273412248,13.284798622131348,13.198988970054218,16.385318756103516,,10.0,101020.0,10102010.0,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,70.28468322753906,0.6046405629731174,-17.49785874880154,12570.0,11000.0
TEL US Equity,TE CONNECTIVITY,43822115078.4,TEL US,Industrials,Industrial Products,Electrical Equipment,176939744.0,-1.2437397241592407,-0.6321064829826355,-0.874790608882904,-0.27036285400390625,-0.5719432830810547,-0.6193115711212158,0.42933157086372375,-0.5861319303512573,0.28944075107574463,-0.35494962334632874,2.817122459411621,2.6525197920020585,3.5363595485687256,3.365133365073521,19.278234481811523,17.497686855898447,15.016636848449707,4.769716088328075,45.0,452030.0,45203020.0,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,58.05250930786133,0.9728412721180457,5.210494153101108,87000.0,78000.0
CBRE US Equity,CBRE GROUP INC-A,43690187575.68001,CBRE US,Real Estate,Real Estate,Real Estate Services,237951120.0,-1.0408210754394531,-1.0214570760726929,-0.2827908396720886,-0.22788093984127045,-0.009840013459324837,0.3615044057369232,-0.13913722336292267,0.18394939601421356,-0.7094537615776062,-0.09225604683160782,1.2727100849151611,1.18022291020344,5.026358127593994,4.030429888985129,38.29766082763672,23.322868685397328,11.700037002563477,0,60.0,602010.0,60201040.0,Real Estate,Real Estate Management & Development,Real Estate Services,71.1196060180664,0.9395566876435554,70.085775696898,130000.0,90000.0
RBLX US Equity,ROBLOX CORP - A,43496026570.12,RBLX US,Communications,Media,Entertainment Content,1441465728.0,-1.937291145324707,-3.0002689361572266,-0.30290529131889343,1.3796117305755615,0.5059752464294434,0.6027686595916748,-1.3142033815383911,0.06817564368247986,-0.7094537615776062,0.5191680192947388,11.923449516296387,8.159822683207848,199.46311950683594,90.95110090770424,,,-628.3311157226562,40.09482009750751,50.0,502020.0,50202020.0,Communication Services,Entertainment,Interactive Home Entertainment,31.495824813842773,1.0479238393905432,48.14482854880446,2457.0,
KMB US Equity,KIMBERLY-CLARK,43453135241.5,KMB US,Consumer Staples,Consumer Staple Products,Household Products,300389728.0,-1.2724995613098145,1.0239955186843872,-0.1949927806854248,-0.15066660940647125,0.9338138699531555,-0.7238418459892273,0.41867005825042725,-1.2947897911071777,1.4962501525878906,-0.7724934816360474,2.182945489883423,2.2227666802981014,51.46849060058594,36.76641766628731,11.76950740814209,17.21509085734511,285.79449462890625,,30.0,303010.0,30301010.0,Consumer Staples,Household Products,Household Products,,0.3454548657809607,11.56417267312122,41000.0,41000.0
HLN US Equity,HALEON-ADR,43233545784.350006,HLN US,Consumer Staples,Consumer Staple Products,Household Products,97032656.0,-1.1027858257293701,0.012643933296203613,-0.2591042220592499,-1.1289024353027344,0.07404303550720215,-0.6100513935089111,0.2853231728076935,-1.2009117603302002,0.23104919493198395,-1.065018892288208,3.097881317138672,2.9720973895727965,,2.034924982990047,28.76421546936035,22.234111539692474,,2.793594306049822,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,0.455051439259695,16.186746690199726,25408.0,
CTVA US Equity,CORTEVA INC,43154677980.0,CTVA US,Materials,Materials,Chemicals,431880576.0,-1.0451412200927734,-1.4191278219223022,0.358225017786026,-0.41181105375289917,-0.8365597128868103,0.031925324350595474,0.15161731839179993,-1.1772700548171997,-0.11577462404966354,-0.8647686839103699,2.560178518295288,2.4888573072329843,1.796628475189209,1.7346735906773785,38.48972702026367,20.471251625414922,3.7152340412139893,8.291932812869646,15.0,151010.0,15101030.0,Materials,Chemicals,Fertilizers & Agricultural Chemicals,,0.7373003303464838,16.65685130679202,22500.0,
QQQM US Equity,INVES NASDAQ 100,42988167215.35,QQQM,,,,469856160.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.2297858734644918,21.8957736479396,,
VALE US Equity,VALE SA-SP ADR,42984401782.600006,VALE US,Materials,Materials,Metals & Mining,344687104.0,-0.654495358467102,-0.2808704972267151,0.3700045347213745,-0.3041832447052002,-0.12190939486026764,-1.7898415327072144,3.0000126361846924,-1.2151085138320923,3.0000100135803223,0.7139559984207153,1.1126058101654053,1.0796276469189314,1.1223485469818115,0.8843630447189835,4.865665435791016,5.025925914796974,24.202524185180664,2.2220748523274705,15.0,151040.0,15104050.0,Materials,Metals & Mining,Steel,,0.7714473669582581,-23.239568249892628,66807.0,
WPM CN Equity,WHEATON PRECIOUS,42895188620.45,WPM CN,Materials,Materials,Metals & Mining,113949208.0,-2.3325283527374268,-0.4346945285797119,0.9001337289810181,-0.8852235674858093,-1.281638741493225,0.07767210155725479,-0.3461736738681793,-1.1659904718399048,-0.1459171175956726,-0.9349710941314697,24.6273193359375,18.795658425561424,4.133452892303467,3.7516180561959374,49.10482406616211,35.7491160666733,8.636801719665527,0,15.0,151040.0,15104030.0,Materials,Metals & Mining,Gold,,1.255772526912409,52.150664400688875,,
CTSH US Equity,COGNIZANT TECH-A,42740051212.0,CTSH US,Technology,Software & Tech Services,IT Services,374115936.0,-1.260209083557129,-0.4552762508392334,-0.7698103189468384,0.0489354282617569,-0.9082372188568115,-0.6643089652061462,0.48254483938217163,-0.8096936941146851,0.12930086255073547,-0.6721164584159851,2.167351722717285,2.0546251646588245,2.961479663848877,2.6250585064996432,18.181629180908203,17.0848870504162,16.211326599121094,,45.0,451020.0,45102010.0,Information Technology,IT Services,IT Consulting & Other Services,,0.8278522849647368,12.31016531506004,336800.0,292500.0
VT US Equity,VANGUARD-TOT WOR,42701670407.94291,VT,,,,264848416.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.9307728915701571,17.752171283286966,,
AME US Equity,AMETEK INC,42678580036.799995,AME US,Industrials,Industrial Products,Electrical Equipment,363630656.0,-1.5728440284729004,-0.11046046763658524,-0.322298526763916,-0.4001118242740631,-0.652215838432312,-0.5760703682899475,-0.0800897553563118,-0.5438649654388428,-0.3612256944179535,-0.6952066421508789,6.147215843200684,5.9110354529726505,4.420221328735352,3.898343143454095,30.601097106933594,25.725645920421083,14.969670295715332,,20.0,201040.0,20104010.0,Industrials,Electrical Equipment,Electrical Components & Equipment,42.78241729736328,0.7734247799728106,11.367612357483491,21500.0,18200.0
CPNG US Equity,COUPANG INC,42543027033.1,CPNG US,Consumer Discretionary,Retail & Whsle - Discretionary,E-Commerce Discretionary,169890464.0,-1.21849524974823,-0.9679828882217407,-0.9024619460105896,-0.33275124430656433,-0.16771504282951355,0.1742134392261505,-0.4007977843284607,3.0000247955322266,-0.7094537615776062,2.799145221710205,1.468180537223816,1.1933392601533521,10.139747619628906,7.682472752237828,31.669809341430664,44.09286760349554,28.943246841430664,,25.0,255030.0,25503030.0,Consumer Discretionary,Broadline Retail,Broadline Retail,31.48576545715332,0.6829036274674211,64.57898265049388,78000.0,
VG US Equity,VENTURE GLOBAL-A,42438764084.079994,VG US,Energy,Oil & Gas,Oil & Gas Supply Chain,169484240.0,-1.2105882167816162,0.8833113312721252,-0.08358566462993622,-1.2395193576812744,2.0229806900024414,0.6235331892967224,0.4240422248840332,3.0000247955322266,-0.7094537615776062,0.6877509951591492,,5.15489847054762,0.002647154964506626,,,,,,10.0,101020.0,10102020.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,,1.4576551976877805,,,
FAST US Equity,FASTENAL CO,42341310943.36,FAST US,Industrials,Industrial Services,Industrial Support Services,230735168.0,-1.8797268867492676,0.36224618554115295,0.3221086859703064,-0.2777211666107178,-1.0357439517974854,-0.3026096224784851,-0.35115471482276917,-0.0959867537021637,0.6081465482711792,0.10470197349786758,5.604000091552734,5.2193397105083745,11.70643424987793,10.655808870017422,36.88263702392578,33.977994215538786,33.03900909423828,,20.0,201070.0,20107010.0,Industrials,Trading Companies & Distributors,Trading Companies & Distributors,,0.809886964753426,8.6976117391798,20958.0,18968.0
VLO US Equity,VALERO ENERGY,42131162142.24,VLO US,Energy,Oil & Gas,Oil & Gas Supply Chain,482489472.0,-0.460650235414505,-1.0773649215698242,-0.241005539894104,0.544137179851532,-0.20997720956802368,-0.4271511733531952,1.527191400527954,0.8023525476455688,1.1295503377914429,1.7438710927963257,0.32987871766090393,0.3604803659758935,1.6152712106704712,1.6564447753129685,15.571351051330566,16.446319051635005,14.176494598388672,0,10.0,101020.0,10102030.0,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,,0.6405227805883773,-2.8917912317327765,9908.0,10261.0
KDP US Equity,KEURIG DR PEPPER,42104321264.96,KDP US,Consumer Staples,Consumer Staple Products,Beverages,314266912.0,-1.0155292749404907,-0.9180899858474731,-0.6108533143997192,-0.059684012085199356,0.40940579771995544,-0.8820485472679138,0.5101736783981323,-1.1022582054138184,0.9292417168617249,-1.077762246131897,2.8093481063842773,2.5929942934315977,1.6862505674362183,1.5757015631353932,16.889970779418945,15.121658306083424,9.051715850830078,,30.0,302010.0,30201030.0,Consumer Staples,Beverages,Soft Drinks & Non-alcoholic Beverages,,0.3542639666869285,1.9947574598147888,28100.0,25500.0
ODFL US Equity,OLD DOMINION FRT,42101714099.2,ODFL US,Industrials,Industrial Services,Transportation & Logistics,407158240.0,-1.919377326965332,0.3372669219970703,0.6701499223709106,0.037589725106954575,-1.255429983139038,-0.8952014446258545,-0.2189151793718338,0.2175556868314743,-0.3918758034706116,0.5872676968574524,7.303332805633545,6.98504289956218,9.918937683105469,9.107923940665117,35.99538040161133,34.15826342743527,27.89972686767578,,20.0,203040.0,20304030.0,Industrials,Ground Transportation,Cargo Ground Transportation,42.500755310058594,1.0174282375235735,-8.318970299591976,22902.0,21279.0
SCHF US Equity,SCHWAB INTL EQUI,42082020000.0,SCHF,,,,202621792.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.8095073515645966,9.12693015263577,,
ABX CN Equity,BARRICK GOLD CRP,42020352902.31,ABX CN,Materials,Materials,Metals & Mining,161166560.0,-1.2543115615844727,-0.8444766998291016,1.7775400876998901,-0.7060937285423279,-0.5556668639183044,-0.6757790446281433,2.0229740142822266,-1.39271879196167,0.6698708534240723,-1.0056034326553345,2.420881509780884,1.9809222779560147,1.2486193180084229,1.1239022187113852,15.122037887573242,10.175482062032216,6.945423126220703,0,15.0,151040.0,15104030.0,Materials,Metals & Mining,Gold,,1.3775790218243316,23.731799991774437,,
VV US Equity,VANGUARD LAR-C E,41860167231.47681,VV,,,,64599672.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.0125727021391764,22.737634758902825,,
GRMN US Equity,GARMIN LTD,41798075002.229996,GRMN US,Technology,Tech Hardware & Semiconductors,Technology Hardware,144565408.0,-1.7482349872589111,-0.14456512033939362,0.4005942940711975,-0.5246883630752563,-1.2369195222854614,0.8678104877471924,-0.2008979171514511,-0.4083361029624939,0.08482733368873596,-0.07788138836622238,7.01179838180542,6.221438818187138,5.571435928344727,4.830209145813093,27.62090492248535,28.51277907547617,21.946435928344727,16.318929338913243,25.0,252010.0,25201010.0,Consumer Discretionary,Household Durables,Consumer Electronics,43.878883361816406,0.7820565789360175,81.95785403519889,19900.0,13000.0
PEG US Equity,PUB SERV ENTERP,41671574212.439995,PEG US,Utilities,Utilities,Electric Utilities,140035840.0,-1.116703987121582,-0.9694236516952515,0.0019010872347280383,-0.3033236861228943,1.0221112966537476,0.1545453518629074,0.299460232257843,-1.0765821933746338,0.9575838446617126,-0.8227443695068359,3.9956681728363037,3.9445860256014327,2.5879290103912354,2.4579856689651294,24.726768493652344,20.688956837025824,13.000224113464355,,55.0,551030.0,55103010.0,Utilities,Multi-Utilities,Multi-Utilities,57.137107849121094,0.6219578278348957,46.30468912231027,7641.0,8145.0
EXC US Equity,EXELON CORP,41509678288.05,EXC US,Utilities,Utilities,Electric Utilities,244685664.0,-0.7481064200401306,-1.142147183418274,-0.6522241830825806,-0.018137643113732338,1.5424938201904297,-0.6703673601150513,1.0860251188278198,-1.683893084526062,1.4704320430755615,-1.0543919801712036,1.801621675491333,1.8120728787251612,1.5594828128814697,1.93165544830184,16.937679290771484,15.605434187052953,9.3296480178833,,55.0,551010.0,55101010.0,Utilities,Electric Utilities,Electric Utilities,,0.3146739820123808,26.195470458554702,19962.0,33383.0
EW US Equity,EDWARDS LIFE,41492429999.99999,EW US,Health Care,Health Care,Medical Equipment & Devices,269984704.0,-1.6503231525421143,-0.5146884322166443,0.8287835717201233,0.17190074920654297,-1.0598088502883911,-0.9381770491600037,-0.24531327188014984,0.5721927881240845,-0.7094537615776062,0.6197431087493896,7.207149028778076,7.047695944946692,4.346759796142578,4.127387735533083,26.104738235473633,28.444814523612056,51.33462142944336,18.410925314170896,35.0,351010.0,35101010.0,Health Care,Health Care Equipment & Supplies,Health Care Equipment,,0.8414328504784115,-18.773815981577403,19800.0,12800.0
VRSK US Equity,VERISK ANALYTI,41477799524.82,VRSK US,Financials,Financial Services,Specialty Finance,185511216.0,-2.1395390033721924,2.7477879524230957,-0.31035101413726807,-0.2335033267736435,1.251591682434082,-0.4271036684513092,-0.5084982514381409,-1.513108730316162,-0.39618000388145447,-0.8858774900436401,14.884340286254883,13.289538263793432,138.62637329101562,110.00260474632675,48.220767974853516,39.690809244102596,269.4927673339844,,20.0,202020.0,20202020.0,Industrials,Professional Services,Research & Consulting Services,,0.5008253196941981,17.884663068704132,7500.0,7951.0
A US Equity,AGILENT TECH INC,41426901509.11,A US,Health Care,Health Care,Medical Equipment & Devices,205914048.0,-1.6519930362701416,-0.35300952196121216,-0.04155736416578293,-0.13845276832580566,-0.05835936963558197,-0.5937851667404175,-0.20489902794361115,-0.7317327260971069,-0.3267306089401245,-0.6305356621742249,6.4778947830200195,5.960403205696826,7.021512508392334,5.917788091317738,29.26458740234375,25.30480105702652,21.95350456237793,7.357910906298002,35.0,352030.0,35203010.0,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services,,0.824127156756008,10.11553560400964,18000.0,16300.0
QSR CN Equity,RESTAURANT BRAND,41373184212.24,QSR CN,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,127924944.0,-1.538025140762329,0.086130790412426,1.2860338687896729,-0.6392872929573059,1.7992385625839233,-1.235447645187378,0.2175523042678833,-0.920353889465332,1.414346694946289,-1.0267925262451172,2.554776668548584,3.1283703610278017,6.413600921630859,5.591269953397344,23.40018081665039,16.94667188359393,41.34114456176758,0,25.0,253010.0,25301040.0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,47.218589782714844,0.7330318518645793,-8.501291950296475,9000.0,6000.0
IT US Equity,GARTNER INC,40826403061.2,IT US,Technology,Software & Tech Services,IT Services,325172512.0,-1.78870689868927,2.035792112350464,-0.24176886677742004,-0.3320932388305664,0.5707772970199585,-0.46266019344329834,-0.4622102379798889,-0.12662860751152039,-0.7094537615776062,-0.18628157675266266,6.567595481872559,6.130165056741953,30.03708267211914,29.799127582663093,40.01736831665039,42.05656873403921,122.92118072509766,,45.0,451020.0,45102010.0,Information Technology,IT Services,IT Consulting & Other Services,48.636959075927734,1.069115720946704,17.63306226643828,20237.0,15173.0
